work_year,job_title,salary_in_usd,company_size
2022,Data Engineer,100000,M
2022,Data Engineer,175000,M
2022,Data Engineer,120000,M
2022,Data Engineer,145000,M
2022,Data Engineer,115000,M
2022,Applied Machine Learning Scientist,150000,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Data Scientist,150000,M
2022,Data Scientist,127500,M
2022,Data Scientist,126500,M
2022,Data Scientist,51000,M
2022,Data Engineer,260000,M
2022,Data Engineer,175000,M
2022,Applied Data Scientist,40000,M
2022,AI Programmer,40000,M
2022,Data Engineer,250000,M
2022,Data Engineer,63000,M
2022,Machine Learning Engineer,210000,M
2022,Machine Learning Engineer,160000,M
2022,Data Scientist,272550,M
2022,Data Scientist,198200,M
2022,Data Scientist,94560,M
2022,Data Scientist,52533,M
2022,Data Scientist,220000,M
2022,Data Scientist,146000,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Machine Learning Software Engineer,248400,M
2022,Machine Learning Software Engineer,183600,M
2022,Data Engineer,150000,M
2022,Data Engineer,150000,M
2022,Machine Learning Developer,40000,M
2022,Lead Data Scientist,56723,L
2022,Data Engineer,120000,M
2022,Data Engineer,95000,M
2022,Data Engineer,160000,M
2022,Data Engineer,135000,M
2022,Data Science Consultant,24165,M
2022,Data Engineer,216000,M
2022,Data Engineer,144000,M
2022,Data Engineer,85000,M
2022,Data Engineer,65000,M
2022,Data Analyst,149000,M
2022,Data Analyst,119000,M
2022,Data Scientist,140000,M
2022,Data Scientist,120000,M
2022,Data Scientist,150000,M
2022,Data Scientist,110000,M
2022,Machine Learning Engineer,246000,M
2022,Machine Learning Engineer,201000,M
2022,Data Scientist,190000,M
2022,Data Scientist,155000,M
2022,ML Engineer,235000,M
2022,ML Engineer,185000,M
2022,Cloud Database Engineer,190000,M
2022,Cloud Database Engineer,160000,M
2022,Product Data Analyst,100000,M
2022,Data Engineer,130000,M
2022,Data Engineer,115000,M
2022,Data Scientist,92350,M
2022,Data Scientist,67723,M
2022,Data Engineer,105000,M
2022,Data Engineer,70000,M
2022,Machine Learning Engineer,204500,M
2022,Machine Learning Engineer,142200,M
2022,Machine Learning Engineer,192000,M
2022,Machine Learning Engineer,164000,M
2022,Data Engineer,185900,M
2022,Data Engineer,129300,M
2022,Data Engineer,130000,M
2022,Data Engineer,75000,M
2022,Data Science Manager,175000,M
2022,Data Science Manager,120000,M
2022,Data Engineer,167500,M
2022,Data Engineer,106500,M
2022,Data Analyst,75000,M
2022,Data Analyst,60000,M
2022,Applied Scientist,184000,M
2022,Applied Scientist,142000,M
2022,Data Scientist,145000,M
2022,Data Scientist,100000,M
2022,Data Scientist,31795,M
2022,NLP Engineer,44365,S
2022,Data Engineer,175000,M
2022,Data Engineer,120000,M
2022,Data Engineer,175000,M
2022,Data Engineer,120000,M
2022,Data Engineer,200000,M
2022,Data Engineer,145000,M
2022,Data Engineer,92350,M
2022,Data Engineer,73880,M
2022,Data Engineer,145000,M
2022,Data Engineer,100000,M
2022,Applied Scientist,192000,M
2022,Applied Scientist,164000,M
2022,Data Engineer,310000,M
2022,Data Engineer,239000,M
2022,Data Analyst,120000,M
2022,Data Analyst,95000,M
2022,Machine Learning Engineer,145000,M
2022,Machine Learning Engineer,135000,M
2022,Data Engineer,100000,M
2022,Data Engineer,78000,M
2022,Data Engineer,73546,M
2022,Data Engineer,36773,M
2022,Data Engineer,160000,M
2022,Data Engineer,120000,M
2022,Data Scientist,190000,M
2022,Data Scientist,150000,M
2022,Data Engineer,35610,L
2022,AI Scientist,125000,L
2022,Data Engineer,120000,M
2022,Data Engineer,95000,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Data Scientist,47280,M
2022,Data Scientist,37824,M
2022,Data Analyst,115934,M
2022,Data Analyst,81666,M
2022,Data Scientist,175000,M
2022,Data Scientist,140000,M
2022,Data Engineer,120000,M
2022,Data Engineer,95000,M
2022,Research Engineer,249500,M
2022,Research Engineer,149850,M
2022,Analytics Engineer,122500,M
2022,Analytics Engineer,100000,M
2022,Data Scientist,249500,M
2022,Data Scientist,149850,M
2022,Data Analyst,55000,M
2022,Data Analyst,48000,M
2022,Research Scientist,249500,M
2022,Research Scientist,149850,M
2022,Computer Vision Engineer,58837,S
2022,Data Engineer,190000,M
2022,Data Engineer,120000,M
2022,Data Analyst,127000,M
2022,Data Analyst,104000,M
2022,Data Scientist,210000,M
2022,Data Scientist,150000,M
2022,Machine Learning Engineer,210000,M
2022,Machine Learning Engineer,150000,M
2022,Data Engineer,210000,M
2022,Data Engineer,130000,M
2022,Data Scientist,182750,M
2022,Data Scientist,161500,M
2022,Data Analyst,102640,M
2022,Data Analyst,66100,M
2022,Research Scientist,210000,M
2022,Research Scientist,150000,M
2022,Data Engineer,198800,M
2022,Data Engineer,122600,M
2022,Data Engineer,130000,M
2022,Data Engineer,80000,M
2022,Data Scientist,136000,M
2022,Data Scientist,104000,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Data Engineer,160000,M
2022,Data Engineer,135000,M
2022,Data Engineer,216000,M
2022,Data Engineer,144000,M
2022,Data Scientist,159000,M
2022,Data Scientist,130000,M
2022,Data Analyst,115934,M
2022,Data Analyst,81666,M
2022,Data Engineer,215000,M
2022,Data Engineer,150000,M
2022,Machine Learning Engineer,246000,M
2022,Machine Learning Engineer,201000,M
2022,Data Engineer,187000,M
2022,Data Engineer,153000,M
2022,Machine Learning Engineer,255000,M
2022,Machine Learning Engineer,185000,M
2022,Data Analyst,430967,M
2022,Data Analyst,55410,M
2022,Data Analyst,50432,M
2022,Data Analyst,39925,M
2022,Data Analyst,169000,M
2022,Data Analyst,110600,M
2022,BI Data Analyst,60938,L
2022,BI Developer,140000,M
2022,BI Developer,120000,M
2022,Data Analyst,75000,M
2022,Data Analyst,60000,M
2022,Data Analyst,50000,L
2022,MLOps Engineer,134000,M
2022,MLOps Engineer,124000,M
2022,Data Analyst,166700,M
2022,Data Analyst,119000,M
2022,Data Scientist,124234,M
2022,Data Scientist,74540,M
2022,Data Analyst,100000,M
2022,Data Analyst,65000,M
2021,Data Analyst,16904,L
2022,AI Scientist,200000,L
2022,Data Engineer,220000,M
2022,Data Engineer,146000,M
2022,Data Engineer,68293,M
2022,Data Engineer,36773,M
2022,Data Specialist,110000,M
2022,Data Specialist,70000,M
2022,Data Analyst,50000,L
2022,Data Engineer,120000,M
2022,Data Engineer,95000,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Data Scientist,47280,M
2022,Data Scientist,37824,M
2022,Data Architect,190000,M
2022,Data Architect,135000,M
2022,Data Scientist,128000,M
2022,Data Scientist,81500,M
2022,Data Scientist,173000,M
2022,Data Scientist,110000,M
2022,Machine Learning Engineer,192000,M
2022,Machine Learning Engineer,120000,M
2022,Data Analyst,115934,M
2022,Data Analyst,81666,M
2022,Data Analyst,120000,M
2022,Data Analyst,95000,M
2022,Principal Machine Learning Engineer,190000,L
2022,Data Engineer,194000,M
2022,Data Engineer,129400,M
2022,Data Analyst,201000,M
2022,Data Analyst,89200,M
2022,Data Scientist,165000,M
2022,Data Scientist,125000,M
2022,Applied Scientist,230000,M
2022,Applied Scientist,196000,M
2022,Machine Learning Engineer,130000,M
2022,Machine Learning Engineer,90000,M
2022,Machine Learning Researcher,150000,M
2022,Machine Learning Researcher,100000,M
2022,Machine Learning Engineer,230000,M
2022,Machine Learning Engineer,150000,M
2022,Data Engineer,153600,M
2022,Data Engineer,106800,M
2022,Machine Learning Researcher,130000,M
2022,Machine Learning Researcher,100000,M
2022,Data Engineer,216000,M
2022,Data Engineer,144000,M
2022,Data Scientist,180000,M
2022,Data Scientist,120000,M
2022,Data Engineer,160000,M
2022,Data Engineer,135000,M
2022,Data Analyst,192500,M
2022,Data Analyst,140000,M
2022,Data Engineer,152500,M
2022,Data Engineer,130000,M
2022,Data Analyst,65000,M
2022,Data Analyst,55000,M
2022,Data Engineer,178750,M
2022,Data Engineer,160000,M
2022,Data Scientist,63040,M
2022,Data Scientist,52533,M
2022,Machine Learning Scientist,165000,M
2022,Machine Learning Scientist,135000,M
2022,Analytics Engineer,170000,M
2022,Analytics Engineer,125000,M
2022,Data Engineer,105000,M
2022,Data Engineer,70000,M
2022,Data Scientist,130000,M
2022,Data Scientist,95000,M
2022,Data Scientist,203500,M
2022,Data Scientist,152000,M
2022,Data Engineer,197430,M
2022,Data Engineer,134760,M
2022,Data Scientist,120000,M
2022,Data Engineer,197000,M
2022,Data Engineer,99000,M
2022,Data Engineer,220000,M
2022,Data Engineer,162000,M
2022,Data Engineer,110446,M
2022,Data Engineer,79178,M
2022,Data Science Consultant,70186,M
2022,Data Science Consultant,51716,M
2022,Data Architect,149040,M
2022,Data Architect,113900,M
2020,Business Data Analyst,95000,M
2021,Data Analyst,115000,S
2022,Data Analyst,171000,L
2022,Data Engineer,100000,M
2022,Data Engineer,78000,M
2022,Data Engineer,120000,M
2022,Data Engineer,95000,M
2022,Data Specialist,110000,M
2022,Data Specialist,70000,M
2022,Data Analytics Consultant,50000,S
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Data Engineer,230000,M
2022,Data Engineer,154600,M
2022,Machine Learning Engineer,204500,M
2022,Machine Learning Engineer,142200,M
2022,Data Engineer,160000,M
2022,Data Engineer,75000,M
2022,Data Scientist,47280,M
2022,Data Scientist,37824,M
2022,Data Engineer,213000,M
2022,Data Engineer,152000,M
2022,Data Scientist,140000,M
2022,Data Scientist,120000,M
2022,Data Scientist,110000,M
2022,Data Scientist,70000,M
2022,Machine Learning Software Engineer,227200,M
2022,Machine Learning Software Engineer,168000,M
2022,Data Scientist,64090,M
2022,Data Scientist,60938,M
2022,ML Engineer,243000,M
2022,ML Engineer,183000,M
2022,Data Engineer,175000,M
2022,Data Engineer,150000,M
2022,Data Scientist,130000,M
2022,Data Scientist,90000,M
2022,Data Analyst,165000,M
2022,Data Analyst,124000,M
2022,Data Engineer,178000,M
2022,Data Engineer,132000,M
2022,Data Engineer,300000,M
2022,Data Engineer,130000,M
2022,Data Analyst,169000,M
2022,Data Analyst,110600,M
2022,Data Analyst,116000,M
2022,Data Analyst,96000,M
2022,Data Analyst,92350,M
2022,Data Analyst,70186,M
2022,Data Analyst,105000,M
2022,Data Analyst,70000,M
2022,Machine Learning Researcher,105236,L
2022,Data Engineer,194000,M
2022,Data Engineer,129400,M
2022,Data Architect,190000,M
2022,Data Architect,135000,M
2022,Data Analyst,100000,M
2022,Data Analyst,70000,M
2022,Machine Learning Engineer,189750,M
2022,Machine Learning Engineer,140250,M
2022,Data Analyst,130000,M
2022,Data Analyst,100000,M
2022,Data Analyst,160000,M
2022,Data Analyst,109000,M
2022,Research Engineer,250000,M
2022,Research Engineer,150000,M
2022,Data Analyst,206000,M
2022,Data Analyst,160000,M
2022,Data Engineer,135000,M
2022,Data Engineer,120000,M
2022,Machine Learning Engineer,115573,M
2022,Machine Learning Engineer,73546,M
2022,Data Engineer,160000,M
2022,Data Engineer,135000,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Data Engineer,120000,M
2022,Data Engineer,95000,M
2022,Data Engineer,68293,M
2022,Data Engineer,42026,M
2022,Data Engineer,191200,M
2022,Data Engineer,130000,M
2022,Data Engineer,191200,M
2022,Data Engineer,130000,M
2022,Machine Learning Research Engineer,66192,L
2022,Data Engineer,230000,L
2022,Data Engineer,154600,L
2022,Data Engineer,120000,M
2022,Data Engineer,95000,M
2022,Data Scientist,140000,M
2022,Data Scientist,120000,M
2022,Data Analyst,169000,M
2022,Data Analyst,110600,M
2022,Data Analyst,80000,L
2022,Data Engineer,185900,M
2022,Data Engineer,129300,M
2022,Analytics Engineer,135000,M
2022,Analytics Engineer,110000,M
2022,Data Analytics Manager,155000,M
2022,Data Analytics Manager,140000,M
2022,Data Engineer,205000,M
2022,Data Engineer,150000,M
2022,Data Engineer,179500,M
2022,Data Engineer,134000,M
2022,Data Scientist,180000,M
2022,Data Scientist,120000,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Data Scientist,175000,M
2022,Data Scientist,145000,M
2022,Data Architect,235000,M
2022,Data Architect,175000,M
2022,Data Science Consultant,27317,L
2022,Data Engineer,160000,M
2022,Data Engineer,90000,M
2022,Data Engineer,68293,M
2022,Data Engineer,36773,M
2022,Data Engineer,145000,M
2022,Data Engineer,115000,M
2022,Data Specialist,165000,M
2022,Data Specialist,135000,M
2022,Data Engineer,168400,M
2022,Data Engineer,105200,M
2022,Deep Learning Engineer,86193,M
2022,Deep Learning Engineer,49253,M
2022,Data Engineer,200000,M
2022,Data Engineer,160000,M
2022,Data Scientist,47280,M
2022,Data Scientist,37824,M
2022,Data Scientist,198800,M
2022,Data Scientist,122600,M
2022,Machine Learning Engineer,100000,M
2022,BI Data Analyst,105066,M
2022,Data Analyst,130000,M
2022,Data Analyst,100000,M
2022,Analytics Engineer,104663,M
2022,Analytics Engineer,73880,M
2022,Data Engineer,125000,M
2022,Data Engineer,110000,M
2022,Data Analyst,165000,M
2022,Data Analyst,124000,M
2022,Data Scientist,148000,M
2022,Data Scientist,107000,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Data Engineer,160000,M
2022,Data Engineer,135000,M
2022,Data Engineer,120000,M
2022,Data Engineer,95000,M
2022,Data Engineer,153600,M
2022,Data Engineer,106800,M
2022,Data Analyst,100000,M
2022,Data Analyst,65000,M
2022,Data Engineer,120000,M
2022,Data Engineer,95000,M
2022,Data Engineer,63040,M
2022,Data Engineer,36773,M
2022,Data Engineer,310000,M
2022,Data Engineer,239000,M
2022,Data Science Manager,299500,M
2022,Data Science Manager,245100,M
2022,Data Scientist,168000,M
2022,Data Scientist,130000,M
2022,Data Scientist,136000,M
2022,Data Scientist,104000,M
2022,Data Engineer,161000,M
2022,Data Engineer,118000,M
2022,Applied Scientist,205000,M
2022,Applied Scientist,184000,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Data Science Manager,247500,M
2022,Data Science Manager,172200,M
2022,Data Management Specialist,68293,L
2022,Data Analyst,177000,M
2022,Data Analyst,131000,M
2022,Applied Scientist,205000,M
2022,Applied Scientist,184000,M
2022,Data Engineer,146000,M
2022,Data Engineer,102000,M
2022,Data Analyst,169000,M
2022,Data Analyst,110600,M
2022,Applied Scientist,230000,M
2022,Applied Scientist,196000,M
2022,Data Engineer,135000,M
2022,Data Engineer,100000,M
2022,Data Engineer,80000,M
2022,Data Engineer,65000,M
2022,Data Engineer,135000,M
2022,Data Engineer,100000,M
2022,Data Engineer,61566,M
2022,Data Engineer,43096,M
2022,Data Engineer,175000,M
2022,Data Engineer,135000,M
2022,Data Scientist,80000,M
2022,Data Engineer,231250,M
2022,Data Engineer,138750,M
2022,Analytics Engineer,193750,M
2022,Analytics Engineer,116250,M
2022,Data Engineer,231250,M
2022,Data Engineer,138750,M
2022,Analytics Engineer,231250,M
2022,Analytics Engineer,138750,M
2022,Analytics Engineer,231250,M
2022,Analytics Engineer,138750,M
2022,Data Engineer,193750,M
2022,Data Engineer,116250,M
2022,Data Scientist,208000,M
2022,Data Scientist,127000,M
2022,Research Scientist,300000,M
2022,Research Scientist,196000,M
2022,Machine Learning Engineer,204500,M
2022,Machine Learning Engineer,142200,M
2021,Autonomous Vehicle Technician,45555,M
2022,Data Engineer,185900,M
2022,Data Engineer,129300,M
2022,Data Scientist,47280,M
2022,Data Scientist,37824,M
2022,Machine Learning Engineer,204500,M
2022,Machine Learning Engineer,142200,M
2022,Data Scientist,205000,M
2022,Data Scientist,185000,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Machine Learning Engineer,247500,M
2022,Machine Learning Engineer,172200,M
2022,Data Engineer,160000,M
2022,Data Engineer,135000,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Data Analyst,110000,M
2022,Data Analyst,95000,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Applied Scientist,205000,M
2022,Applied Scientist,184000,M
2022,Data Scientist,17684,M
2022,Data Science Tech Lead,375000,L
2022,Data Engineer,191200,M
2022,Data Engineer,130000,M
2022,Data Scientist,225000,M
2022,Data Scientist,156400,M
2022,Data Analyst,169000,M
2022,Data Analyst,110600,M
2022,Machine Learning Engineer,204500,M
2022,Machine Learning Engineer,142200,M
2022,Machine Learning Engineer,104663,M
2022,Machine Learning Engineer,80036,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Data Scientist,140700,M
2022,Data Scientist,93800,M
2022,Data Scientist,350000,M
2022,Data Scientist,135000,M
2022,Data Analyst,115934,M
2022,Data Analyst,81666,M
2022,Machine Learning Engineer,104697,L
2022,Machine Learning Developer,33000,S
2022,Machine Learning Scientist,34672,S
2022,Machine Learning Engineer,201000,M
2022,Machine Learning Engineer,119000,M
2022,Data Engineer,175000,M
2022,Data Engineer,150000,M
2022,Data Analyst,154560,M
2022,Data Analyst,123648,M
2022,Data Analyst,130000,M
2022,Data Analyst,100000,M
2022,Data Engineer,170000,M
2022,Data Engineer,145000,M
2022,Data Engineer,135000,M
2022,Data Engineer,100000,M
2022,Data Scientist,247500,M
2022,Data Scientist,172200,M
2022,Data Scientist,177500,M
2022,Data Scientist,134000,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Data Architect,192564,M
2022,Data Architect,144854,M
2022,Data Analyst,130000,M
2022,Data Analyst,105000,M
2022,Data Engineer,179305,M
2022,Data Engineer,142127,M
2022,Data Engineer,315000,M
2022,Data Engineer,225000,M
2022,Data Scientist,243900,M
2022,Data Scientist,156600,M
2022,Data Analyst,206000,M
2022,Data Analyst,160000,M
2022,Data Analyst,109000,M
2022,Data Analyst,79000,M
2022,Data Analyst,160000,M
2022,Data Analyst,109000,M
2022,Data Scientist Lead,89306,L
2022,Data Engineer,182500,M
2022,Data Engineer,128500,M
2022,Data Engineer,160000,M
2022,Data Engineer,90000,M
2022,Data Manager,77300,M
2022,Data Manager,45600,M
2022,Data Analyst,127000,M
2022,Data Analyst,110000,M
2022,Data Architect,210000,M
2022,Data Architect,136000,M
2022,Data Engineer,170000,M
2022,Data Engineer,140000,M
2022,Data Engineer,247500,M
2022,Data Engineer,172200,M
2022,Data Engineer,225000,M
2022,Data Engineer,184100,M
2022,Machine Learning Engineer,130000,M
2022,Machine Learning Engineer,90000,M
2022,Data Scientist,120000,M
2022,Data Scientist,100000,M
2022,Data Scientist,85000,M
2022,Data Scientist,78000,M
2022,Data Engineer,161000,M
2022,Data Engineer,110000,M
2022,Data Scientist,136000,M
2022,Data Scientist,104000,M
2022,Data Scientist,47280,M
2022,Data Scientist,37824,M
2022,Head of Data,205000,M
2022,Head of Data,160000,M
2022,Data Analyst,169000,M
2022,Data Analyst,110600,M
2022,Data Engineer,61566,M
2022,Data Engineer,49253,M
2022,Data Engineer,160000,M
2022,Data Engineer,130000,M
2022,Data Scientist,245000,M
2022,Data Scientist,180000,M
2022,Data Engineer,135000,M
2022,Data Engineer,100000,M
2022,Data Engineer,220000,M
2022,Data Engineer,150000,M
2022,Data Scientist,198440,L
2022,Data Scientist,144000,L
2022,Data Engineer,240000,M
2022,Data Engineer,170000,M
2022,Data Scientist,198440,M
2022,Data Scientist,144000,M
2022,Data Analyst,150000,M
2022,Data Analyst,100000,M
2022,Data Analyst,120000,M
2022,Data Analyst,95000,M
2022,Data Scientist,57872,M
2022,Data Analyst,64000,L
2022,Data Scientist,39925,L
2022,Machine Learning Engineer,187200,M
2022,Machine Learning Engineer,116100,M
2022,Data Analyst,150000,M
2022,Data Analyst,127000,M
2022,Data Engineer,275000,M
2022,Data Engineer,166000,M
2022,Data Scientist,159699,M
2022,Data Scientist,138938,M
2022,BI Analyst,76000,L
2022,Data Analyst,166700,M
2022,Data Analyst,119000,M
2022,Data Analyst,130000,M
2022,Data Analyst,100000,M
2022,Analytics Engineer,103432,M
2022,Analytics Engineer,92350,M
2022,Data Analyst,80000,M
2022,Data Analyst,52500,M
2022,Data Engineer,236000,M
2022,Data Engineer,182000,M
2022,Data Scientist,180000,M
2022,Data Scientist,140000,M
2022,Data Scientist,225000,M
2022,Data Scientist,156400,M
2022,Data Analyst,135000,M
2022,Data Analyst,100000,M
2022,Machine Learning Engineer,204500,M
2022,Machine Learning Engineer,142200,M
2022,Research Engineer,240000,M
2022,Data Analyst,125404,S
2022,Data Engineer,300000,M
2022,Data Engineer,130000,M
2022,Data Engineer,195000,M
2022,Data Engineer,175000,M
2022,Data Engineer,155000,M
2022,Data Engineer,110000,M
2022,Data Operations Analyst,123000,M
2022,Data Operations Analyst,92250,M
2022,Data Engineer,170000,M
2022,Data Engineer,150000,M
2022,ML Engineer,180000,M
2022,ML Engineer,100000,M
2022,Data Engineer,97000,M
2022,Data Engineer,90000,M
2022,Data Engineer,200000,M
2022,Data Engineer,160000,M
2022,Machine Learning Engineer,210000,M
2022,Machine Learning Engineer,180000,M
2022,Data Engineer,260000,M
2022,Data Engineer,180000,M
2022,Analytics Engineer,210000,M
2022,Analytics Engineer,157000,M
2022,Data Scientist,180000,M
2022,Data Scientist,100000,M
2022,Data Analyst,80000,M
2022,Data Analyst,52500,M
2022,Data Architect,128000,M
2022,Data Architect,81500,M
2022,Data Operations Engineer,105000,M
2022,Data Operations Engineer,70000,M
2022,Data Scientist,175000,M
2022,Data Scientist,122500,M
2022,Data Engineer,171000,M
2022,Data Engineer,117000,M
2022,Data Scientist,202800,L
2022,Data Scientist,104300,L
2022,Data Analyst,50432,M
2022,Data Analyst,36773,M
2022,Data Engineer,197000,M
2022,Data Engineer,99000,M
2022,Data Engineer,160000,M
2022,Data Engineer,110000,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Data Scientist,30000,L
2022,Analytics Engineer,78000,M
2022,Analytics Engineer,48000,M
2022,Data Engineer,170000,M
2022,Data Engineer,130000,M
2022,Data Analyst,150000,M
2022,Data Analyst,95000,M
2022,Data Engineer,78000,M
2022,Data Engineer,42000,M
2022,Data Architect,345600,M
2022,Data Architect,230400,M
2022,Data Engineer,145000,M
2022,Data Engineer,115000,M
2022,BI Analyst,78000,M
2022,BI Analyst,48000,M
2022,Data Analyst,175950,M
2022,Data Analyst,130050,M
2022,Data Engineer,205600,L
2022,Data Engineer,105700,L
2022,Data Analyst,236600,M
2022,Data Analyst,89200,M
2022,Data Scientist,84000,M
2022,Data Scientist,54000,M
2022,Data Scientist,80000,L
2022,Marketing Data Analyst,200000,S
2022,Data Scientist,73742,L
2022,Data Science Lead,165000,S
2022,Data Scientist,33246,L
2022,Data Engineer,185900,M
2022,Data Engineer,129300,M
2022,Data Analyst,169000,M
2022,Data Analyst,110600,M
2021,Data Engineer,75050,L
2022,Data Engineer,225000,M
2022,Data Engineer,184100,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Data Scientist,225000,M
2022,Data Scientist,156400,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Machine Learning Engineer,108000,S
2022,Data Scientist,155000,M
2022,Data Scientist,38000,M
2022,Data Analyst,85000,M
2022,Data Analyst,65000,M
2022,Data Scientist,155000,M
2022,Data Scientist,38000,M
2022,Data Engineer,110820,M
2022,Data Engineer,92350,M
2022,Data Scientist,153600,M
2022,Data Scientist,106800,M
2022,Data Scientist,185000,M
2022,Data Scientist,50000,M
2022,Data Engineer,185900,M
2022,Data Engineer,129300,M
2022,Data Scientist,155000,M
2022,Data Scientist,38000,M
2022,Data Scientist,168000,M
2022,Data Scientist,130000,M
2022,Data Scientist,123400,M
2022,Data Scientist,88100,M
2022,Data Scientist,120000,S
2022,Data Scientist,55000,S
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Data Engineer,191200,M
2022,Data Engineer,130000,M
2022,Data Analyst,169000,M
2022,Data Analyst,110600,M
2022,Analytics Engineer,150000,M
2022,Analytics Engineer,120000,M
2022,Data Science Consultant,139000,M
2022,Data Science Consultant,122000,M
2022,Data Scientist,185900,M
2022,Data Scientist,129300,M
2022,Data Analyst,139600,M
2022,Data Analyst,85700,M
2022,Data Engineer,185000,M
2022,Data Engineer,50000,M
2022,Data Engineer,185900,M
2022,Data Engineer,129300,M
2022,Data Scientist,225000,M
2022,Data Scientist,156400,M
2022,Data Scientist,200000,M
2022,Data Scientist,175000,M
2022,Data Engineer,185900,M
2022,Data Engineer,129300,M
2022,ML Engineer,148500,L
2022,ML Engineer,98200,L
2022,Data Analyst,115000,M
2022,Data Analyst,95000,M
2022,Data Architect,225000,M
2022,Data Architect,66000,M
2022,Data Scientist,185000,M
2022,Data Scientist,50000,M
2022,Data Scientist,47280,M
2022,Data Scientist,37824,M
2022,Data Manager,134000,M
2022,Data Manager,98000,M
2022,Data Analyst,105000,M
2022,Data Analyst,62000,M
2022,BI Data Analyst,57000,L
2022,Big Data Engineer,161311,M
2022,Data Scientist,144200,M
2022,Data Scientist,115360,M
2022,Data Scientist,83171,L
2022,Principal Data Architect,38154,L
2022,Data Engineer,73546,M
2022,Data Engineer,42026,M
2022,Data Engineer,170000,M
2022,Data Engineer,150000,M
2022,Data Architect,180000,M
2022,Data Architect,160000,M
2022,Data Scientist,108000,L
2022,Machine Learning Manager,200000,M
2022,Machine Learning Manager,150000,M
2022,Data Manager,125976,L
2022,Data Engineer,188700,M
2022,Data Engineer,160395,M
2022,Data Analyst,115934,M
2022,Data Analyst,81666,M
2022,Data Engineer,300000,M
2022,Data Engineer,225000,M
2022,Data Scientist,198440,M
2022,Data Scientist,144000,M
2022,Applied Scientist,191475,M
2022,Applied Scientist,141525,M
2022,Data Analyst,50432,M
2022,Data Analyst,36773,M
2022,Data Scientist,75648,S
2022,Lead Data Scientist,156868,L
2022,BI Analyst,200000,S
2022,Data Scientist,198440,L
2022,Data Scientist,144000,L
2022,Lead Machine Learning Engineer,69344,L
2022,Data Analyst,90000,M
2022,Research Scientist,126080,S
2022,Research Scientist,84053,S
2022,Data Engineer,200000,M
2022,Data Engineer,180000,M
2022,Analytics Engineer,108000,M
2022,Analytics Engineer,85000,M
2022,Machine Learning Engineer,210000,M
2022,Machine Learning Engineer,180000,M
2022,Data Engineer,165000,M
2022,Data Engineer,132000,M
2022,Analytics Engineer,130000,M
2022,Analytics Engineer,110000,M
2022,BI Data Analyst,45050,L
2021,Data Analyst,42028,L
2022,Data Analytics Engineer,135000,L
2022,Data Engineer,178800,L
2022,Data Engineer,132100,L
2022,Data Analyst,20000,M
2022,Machine Learning Engineer,140000,M
2022,Machine Learning Engineer,110000,M
2022,Data Engineer,160000,M
2022,Data Engineer,85000,M
2022,ETL Developer,250000,M
2022,ETL Developer,63000,M
2022,Data Engineer,187200,M
2022,Data Engineer,116100,M
2022,Data Engineer,200000,M
2022,Data Engineer,145000,M
2022,Data Engineer,229998,L
2022,Data Engineer,154545,L
2022,Data Scientist,215000,L
2022,Data Scientist,159000,L
2022,Data Engineer,229998,L
2022,Data Engineer,154545,L
2022,AI Scientist,50000,M
2022,Data Scientist Lead,183000,L
2022,Data Analyst,99750,M
2022,Data Analyst,68400,M
2022,Data Scientist,236900,L
2022,Data Scientist,159200,L
2022,Data Science Manager,243225,M
2022,Data Science Manager,179775,M
2022,Data Engineer,175000,M
2022,Data Engineer,150000,M
2022,Machine Learning Engineer,210000,M
2022,Machine Learning Engineer,180000,M
2022,Data Scientist,148000,M
2022,Data Scientist,128000,M
2022,Data Architect,190000,M
2022,Data Architect,135000,M
2022,Analytics Engineer,130000,M
2022,Analytics Engineer,110000,M
2022,Data Scientist,191475,M
2022,Data Scientist,141525,M
2022,Data Engineer,160000,M
2022,Data Engineer,85000,M
2022,Data Scientist,218000,M
2022,Data Scientist,145300,M
2022,ML Engineer,195400,L
